parent,cat,word,word_level,pos
证券术语,word,抵押参与证,117,n
证券术语,word,对敲,117,n
证券术语,word,地下信用交易,117,n
证券术语,word,代理兑付证券,117,n
证券术语,word,对冲交易,117,n
证券术语,word,对敲交易,117,n
证券术语,word,风险价值系数,117,n
证券术语,word,代发行证券款,117,n
证券术语,word,跌停板价,117,n
证券术语,word,大宗交易,117,n
证券术语,word,多边净额结算,117,n
证券术语,word,定息日,117,n
证券术语,word,对倒,117,n
证券术语,word,电脑报价,117,n
证券术语,word,定点市场,117,n
证券术语,word,代保管证券业务,117,n
证券术语,word,当日交割,117,n
证券术语,word,电脑竞价,117,n
证券术语,word,搭伙交易,117,n
证券术语,word,代销募集,117,n
证券术语,word,代客结算,117,n
证券术语,word,当日有效委托,117,n
证券术语,word,店头证券商,117,n
证券术语,word,代理席位,117,n
证券术语,word,独立经纪人,117,n
证券术语,word,代理发售,117,n
证券术语,word,单向投机,117,n
证券术语,word,动态组合投资,117,n
证券术语,word,定价效率,117,n
证券术语,word,抵押贷款证券化,117,n
证券术语,word,单向预期,117,n
证券术语,word,额外回报,117,n
证券术语,word,二级清算,117,n
证券术语,word,额外的卖点,117,n
证券术语,word,分散风险,117,n
证券术语,word,房地产证券化,117,n
证券术语,word,分级结算,117,n
证券术语,word,附认购权证债券,117,n
证券术语,word,发行成本,117,n
证券术语,word,非标准化债权资产,117,n
证券术语,word,反应不足,117,n
证券术语,word,法定保证金,117,n
证券术语,word,反向路演,117,n
证券术语,word,非法证券活动,117,n
证券术语,word,公募,117,n
证券术语,word,共同对手方,117,n
证券术语,word,公司制证券交易所,117,n
证券术语,word,国际融资证券化,117,n
证券术语,word,蛊惑交易操纵,117,n
证券术语,word,沽出对冲,117,n
证券术语,word,购入对冲,117,n
证券术语,word,国际证券识别编码体系,117,n
证券术语,word,关联方占款,117,n
证券术语,word,滚动交收,117,n
证券术语,word,股指期货投机,117,n
证券术语,word,股份有限公司年度报告书,117,n
证券术语,word,公平信息披露,117,n
证券术语,word,股票有限公司中期报告,117,n
证券术语,word,国际证券经纪人,117,n
证券术语,word,高频数据,117,n
证券术语,word,国际型证券组合,117,n
证券术语,word,过手,117,n
证券术语,word,共同承销,117,n
证券术语,word,港股直通车,117,n
证券术语,word,公开配售,117,n
证券术语,word,概念性债券,117,n
证券术语,word,功能锁定假说,117,n
证券术语,word,国有资产证券化,117,n
证券术语,word,公司债券存根簿,117,n
证券术语,word,估值折扣,117,n
证券术语,word,公平收益率,117,n
证券术语,word,隔日委托,117,n
证券术语,word,回购协议,117,n
证券术语,word,回购,117,n
证券术语,word,会员制证券交易所,117,n
证券术语,word,回转交易,117,n
证券术语,word,回购交易,117,n
证券术语,word,合成认购期权,117,n
证券术语,word,恢复上市,117,n
证券术语,word,合成型CDO,117,n
证券术语,word,合格境外有限合伙人,117,n
证券术语,word,回购利率,117,n
证券术语,word,证券回购协议,117,n
证券术语,word,回购协议利率,117,n
证券术语,word,货币市场型证券组合,117,n
证券术语,word,划拨交割,117,n
证券术语,word,会员证券经纪人,117,n
证券术语,word,合约品种,117,n
证券术语,word,交割,117,n
证券术语,word,净额结算,117,n
证券术语,word,证券交易费用,117,n
证券术语,word,交易席位,117,n
证券术语,word,净资本,117,n
证券术语,word,机构投资者,117,n
证券术语,word,基本面分析,117,n
证券术语,word,集中立法管理型,117,n
证券术语,word,金融资产证券化,117,n
证券术语,word,交易所非互助化,117,n
证券术语,word,交易员,117,n
证券术语,word,集合市场,117,n
证券术语,word,交易单元,117,n
证券术语,word,交易保证金,117,n
证券术语,word,挤油交易,117,n
证券术语,word,集合资产管理业务,117,n
证券术语,word,教育券,117,n
证券术语,word,交易厅经纪人,117,n
证券术语,word,金融证券化,117,n
证券术语,word,交割单(证券),117,n
证券术语,word,金融资产证券化商品,117,n
证券术语,word,借贷交易,117,n
证券术语,word,集合竞价最大成交量原则,117,n
证券术语,word,进取型证券投资组合,117,n
证券术语,word,集中代保管业务,117,n
证券术语,word,金额交割,117,n
证券术语,word,经纪人佣金,117,n
证券术语,word,交易厅自营商,117,n
证券术语,word,巨灾风险证券化,117,n
证券术语,word,竞争买卖,117,n
证券术语,word,交易时间,117,n
证券术语,word,兼职场外经纪人,117,n
证券术语,word,结算交割,117,n
证券术语,word,经营性现金流,117,n
证券术语,word,交收担保,117,n
证券术语,word,机构经纪,117,n
证券术语,word,交易岗,117,n
证券术语,word,净额费率,117,n
证券术语,word,机构散户化,117,n
证券术语,word,可行集,117,n
证券术语,word,会计日交收,117,n
证券术语,word,开发性金融机构,117,n
证券术语,word,可变利益实体,117,n
证券术语,word,跨商品对冲,117,n
证券术语,word,客户证券交易结算资金,117,n
证券术语,word,路演,117,n
证券术语,word,连续交易操纵,117,n
证券术语,word,联合操纵(证券),117,n
证券术语,word,联合帐户,117,n
证券术语,word,连续市场,117,n
证券术语,word,临时披露,117,n
证券交易制度,categories,证券交易制度图像,117,n
证券交易制度,word,大宗交易制度,117,n
证券交易制度,word,多元做市商,117,n
证券交易制度,word,混合交易制度,117,n
证券交易制度,word,竞价交易制度,117,n
证券交易制度,word,集合竞价交易制度,117,n
证券交易制度,word,竞争性做市商制度,117,n
证券交易制度,word,开放式集合竞价,117,n
证券交易制度,word,连续竞价交易制度,117,n
证券交易制度,word,垄断做市商,117,n
证券交易制度,word,垄断性做市商制度,117,n
证券交易制度,word,收市竞价交易时段,117,n
证券交易制度,word,T+1交易制度,117,n
证券交易制度,word,T+0交易制度,117,n
证券交易制度,word,T+3交易制度,117,n
证券交易制度,word,做市商制度,117,n
证券交易所,categories,世界四大证券交易所,117,n
证券交易所,categories,亚太四大证券交易所,117,n
证券交易所,categories,证券交易所标志,117,n
证券交易所,word,证券交易所,117,n
证券交易所,word,美国全国股票交易所,117,n
证券交易所,word,阿姆斯特丹证券交易所,117,n
证券交易所,word,巴黎证券交易所,117,n
证券交易所,word,百慕大证券交易所,117,n
证券交易所,word,北京证券交易所,117,n
证券交易所,word,东京证券交易所,117,n
证券交易所,word,德意志交易所集团,117,n
证券交易所,word,多伦多证券交易所,117,n
证券交易所,word,东京MOTHERS市场,117,n
证券交易所,word,大阪证券交易所,117,n
证券交易所,word,法兰克福证券交易所,117,n
证券交易所,word,哥本哈根证券交易所,117,n
证券交易所,word,韩国证券期货交易所,117,n
证券交易所,word,韩国高斯达克市场,117,n
证券交易所,word,韩国证券交易所,117,n
证券交易所,word,吉隆坡证券交易所,117,n
证券交易所,word,加拿大风险交易所,117,n
证券交易所,word,加拿大蒙特利尔交易所,117,n
证券交易所,word,伦敦证券交易所,117,n
证券交易所,word,伦敦交易所另类投资市场,117,n
证券交易所,word,美国证券交易所,117,n
证券交易所,word,马来西亚证券交易及自动报价系统市场,117,n
证券交易所,word,美国粉红单市场,117,n
证券交易所,word,美国费城股票交易所,117,n
证券交易所,word,美国芝加哥交易所集团,117,n
证券交易所,word,美国芝加哥股票交易所,117,n
证券交易所,word,美国国际证券交易所,117,n
证券交易所,word,名古屋证券交易所,117,n
证券交易所,word,纽约证券交易所,117,n
证券交易所,word,纳斯达克证券交易所,117,n
证券交易所,word,纽约金属交易所,117,n
证券交易所,word,纳斯达克-OMX集团,117,n
证券交易所,word,欧洲证券交易所,117,n
证券交易所,word,澳大利亚证券交易所,117,n
证券交易所,word,欧洲新市场,117,n
证券交易所,word,欧洲证券经纪商协会自动报价系统,117,n
证券交易所,word,全国证券交易自动报价系统,117,n
证券交易所,word,全国电子交易系统,117,n
证券交易所,word,瑞士证券交易所,117,n
证券交易所,word,日本OTC市场,117,n
证券交易所,word,瑞典欧麦克斯集团,117,n
证券交易所,word,上海证券交易所,117,n
证券交易所,word,深圳证券交易所,117,n
证券交易所,word,上海黄金交易所,117,n
证券交易所,word,台湾证券交易所,117,n
证券交易所,word,台湾证券柜台买卖市场,117,n
证券交易所,word,天津股权交易所,117,n
证券交易所,word,TMX集团,117,n
证券交易所,word,温哥华证券交易所,117,n
证券交易所,word,香港交易所,117,n
证券交易所,word,新加坡证券交易所,117,n
证券交易所,word,新加坡交易所,117,n
证券交易所,word,香港联合交易所创业板市场,117,n
证券交易所,word,新加坡自动报价与交易系统,117,n
证券交易所,word,约翰内斯堡证券交易所,117,n
证券交易所,word,纽约泛欧证券交易所,117,n
证券交易所,word,意大利证券交易所,117,n
证券市场,word,证券市场,117,n
证券市场,word,场内交易市场,117,n
证券市场,word,短期证券市场,117,n
证券市场,word,法国新兴证券市场,117,n
证券市场,word,国库券市场,117,n
证券市场,word,回购协议市场,117,n
证券市场,word,美国证券市场,117,n
证券市场,word,日本证券市场,117,n
证券市场,word,投资基金市场,117,n
证券市场,word,台湾证券市场,117,n
证券市场,word,香港证券市场,117,n
证券市场,word,一级半市场,117,n
证券市场,word,衍生证券市场,117,n
证券市场,word,证券交易市场,117,n
证券市场,word,证券发行市场,117,n
证券市场,word,证券回购市场,117,n
证券市场,word,中国证券市场,117,n
证券市场,word,证券审计市场,117,n
证券市场,word,直接市场,117,n
证券法规,word,《关于建立金融期货投资者适当性制度的规定》,117,n
证券法规,word,《股指期货投资者适当性制度操作指引(试行)》,117,n
证券法规,word,《股指期货投资者适当性制度实施办法（试行）》,117,n
证券法规,word,《期货交易管理条例》,117,n
证券法规,word,《期货公司执行股指期货投资者适当性制度管理规则(试行)》,117,n
证券法规,word,《人民币合格境外机构投资者境内证券投资试点办法》,117,n
证券法规,word,《上市公司信息披露管理办法》,117,n
证券法规,word,《首次公开发行股票并在创业板上市管理暂行办法》,117,n
证券法规,word,《上市公司收购管理办法》,117,n
证券法规,word,《深圳证券交易所创业板股票上市规则》,117,n
证券法规,word,《上市公司证券发行管理办法》,117,n
证券法规,word,证券法,117,n
证券法规,word,《中华人民共和国证券法》,117,n
证券法规,word,《证券公司监督管理条例》,117,n
证券法规,word,《证券公司风险处置条例》,117,n
证券法规,word,《中华人民共和国证券投资基金法》,117,n
证券法规,word,《证券发行与承销管理办法》,117,n
证券法规,word,《证券登记结算管理办法》,117,n
证券法规,word,《中国证券登记结算有限责任公司证券登记规则》,117,n
证券法规,word,《证券公司客户资产管理业务试行办法》,117,n
证券法规,word,《证券公司定向资产管理业务实施细则(试行)》,117,n
证券法规,word,《证券公司集合资产管理业务实施细则》,117,n
证券法规,word,《证券公司融资融券业务管理办法》,117,n
证券法规,word,《证券期货投资者适当性管理办法》,117,n
证券法规,word,《证券公司客户资产管理业务管理办法》,117,n
证券法规,word,《证券公司定向资产管理业务实施细则》,117,n
证券公司,categories,证券公司标志,117,n
证券公司,categories,证券公司图像,117,n
证券公司,word,大和证券集团,117,n
证券公司,word,德意志摩根建富,117,n
证券公司,word,高盛集团,117,n
证券公司,word,国联证券有限责任公司,117,n
证券公司,word,国泰君安,117,n
证券公司,word,华安证券有限责任公司,117,n
证券公司,word,光大证券股份有限公司,117,n
证券公司,word,国信证券股份有限公司,117,n
证券公司,word,光大期货有限公司,117,n
证券公司,word,环华证券金融公司,117,n
证券公司,word,海通证券股份有限公司,117,n
证券公司,word,宏源证券股份有限公司,117,n
证券公司,word,华兴资本,117,n
证券公司,word,杰富瑞集团,117,n
证券公司,word,里昂证券有限公司,117,n
证券公司,word,美国统一证券公司,117,n
证券公司,word,摩根士丹利美邦,117,n
证券公司,word,骑士交易集团,117,n
证券公司,word,日本野村控股公司,117,n
证券公司,word,瑞典欧麦克斯集团,117,n
证券公司,word,瑞穗证券股份有限公司,117,n
证券公司,word,申银万国证券股份有限公司,117,n
证券公司,word,天相投资顾问有限公司,117,n
证券公司,word,兴业证券,117,n
证券公司,word,中信证券股份有限公司,117,n
证券公司,word,中央国债登记结算有限责任公司,117,n
证券公司,word,招商证券股份有限公司,117,n
证券公司,word,中国证券登记结算有限责任公司,117,n
证券公司,word,中信建投证券有限责任公司,117,n
证券公司,word,中国建银投资证券有限责任公司,117,n
证券公司,word,中国证券金融股份有限公司,117,n
证券发行,word,证券发行,117,n
证券发行,word,簿记建档,117,n
证券发行,word,产品担保发行,117,n
证券发行,word,代理证券发行,117,n
证券发行,word,担保发行,117,n
证券发行,word,间接发行,117,n
证券发行,word,时价发行,117,n
证券发行,word,中间价发行,117,n
证券发行,word,实物担保发行,117,n
证券发行,word,网上发行,117,n
证券发行,word,网上定价发行,117,n
证券发行,word,网上竞价发行,117,n
证券发行,word,网上定价市值配售,117,n
证券发行,word,网上增发新股,117,n
证券发行,word,网上累计投标询价发行,117,n
证券发行,word,网下发行,117,n
证券发行,word,无纸化发行,117,n
证券发行,word,无券发行,117,n
证券发行,word,销售发行,117,n
证券发行,word,信用担保发行,117,n
证券发行,word,溢价发行,117,n
证券发行,word,议价发行,117,n
证券发行,word,证券发行市场,117,n
证券发行,word,证券发行人,117,n
证券发行,word,直接发行,117,n
证券发行,word,证券发行注册制,117,n
证券发行,word,证券发行核准制,117,n
证券发行,word,证券发行审核制度,117,n
证券发行,word,证券发行行为,117,n
证券发行,word,证券投资基金发行,117,n
证券发行,word,证券发行程序,117,n
证券发行,word,证券发行条件,117,n
证券发行,word,证券发行管理,117,n
证券发行,word,债券担保发行,117,n
证券发行,word,证券担保发行,117,n
证券监管,word,证券监管,117,n
证券监管,word,国际证券交易所联合会,117,n
证券监管,word,国务院证券委员会,117,n
证券监管,word,上市公司监管,117,n
证券监管,word,中国证监会,117,n
证券监管,word,中国证券业协会,117,n
证券监管,word,自律监管机构,117,n
证券监管,word,证券监管体制,117,n
证券监管,word,自律型监管体制,117,n
证券监管,word,中间型监管体制,117,n
证券监管,word,证券市场监管,117,n
证券监管,word,证券监管机构,117,n
证券监管,word,证券监管理念,117,n
证券制度,word,保荐人制度,117,n
证券制度,word,持续信息披露,117,n
证券制度,word,创业板信息披露,117,n
证券制度,word,分业监管体制,117,n
证券制度,word,发行信息披露,117,n
证券制度,word,搁架注册制,117,n
证券制度,word,货银对付制度,117,n
证券制度,word,豁免申请,117,n
证券制度,word,集中型监管体制,117,n
证券制度,word,临时报告书制度,117,n
证券制度,word,年度报告书制度,117,n
证券制度,word,内部控制信息披露,117,n
证券制度,word,全面指定交易制度,117,n
证券制度,word,强制性信息披露,117,n
证券制度,word,市场禁入制度,117,n
证券制度,word,托管券商制度,117,n
证券制度,word,同业复核,117,n
证券制度,word,通道制,117,n
证券制度,word,预披露,117,n
证券制度,word,证券发行注册制,117,n
证券制度,word,证券发行核准制,117,n
证券制度,word,证券经营机构注册制,117,n
证券制度,word,证券经营机构特许制,117,n
证券制度,word,证券商财务保证制度,117,n
证券制度,word,证券市场民事赔偿制度,117,n
证券制度,word,证券发行审核制度,117,n
证券制度,word,证券托管,117,n
证券制度,word,终身保荐人制度,117,n
证券制度,word,证券法律制度,117,n
证券制度,word,证券上市制度,117,n
证券制度,word,证券评级制度,117,n
证券制度,word,证券市场制度,117,n
证券理论,word,Black-Scholes期权定价模型,117,n
证券理论,word,波动率指数,117,n
证券理论,word,半强式有效市场假说,117,n
证券理论,word,持有成本模型,117,n
证券理论,word,二项期权定价模型,117,n
证券理论,word,风险中性定价理论,117,n
证券理论,word,分散风险理论,117,n
证券理论,word,股票流动性溢价理论,117,n
证券理论,word,股权溢价之谜,117,n
证券理论,word,加曼柯尔哈根模型,117,n
证券理论,word,历史波动率,117,n
证券理论,word,强式有效市场假说,117,n
证券理论,word,弱式有效市场假说,117,n
证券理论,word,特雷纳－布莱克模型,117,n
证券理论,word,无效市场理论,117,n
证券理论,word,有价证券选择理论,117,n
证券理论,word,证券监管制度选择的理论模型,117,n
证券理论,word,噪声交易理论,117,n
证券理论,word,做市商定价理论,117,n
证券理论,word,证券设计理论,117,n
证券理论,word,指数模型,117,n
证券类型,word,阿罗证券,117,n
证券类型,word,标的证券,117,n
证券类型,word,变动收益证券,117,n
证券类型,word,不完全有价证券,117,n
证券类型,word,标准抵押贷款证券,117,n
证券类型,word,不可转换证券,117,n
证券类型,word,保险证券,117,n
证券类型,word,簿记券式证券,117,n
证券类型,word,本息分离抵押贷款支持证券,117,n
证券类型,word,不适销证券,117,n
证券类型,word,短期证券,117,n
证券类型,word,抵押证券,117,n
证券类型,word,抵押转递证券,117,n
证券类型,word,非上市证券,117,n
证券类型,word,房地产证券,117,n
证券类型,word,风险证券,117,n
证券类型,word,非股票证券,117,n
证券类型,word,房地产投资券,117,n
证券类型,word,浮动利率证券,117,n
证券类型,word,国际证券,117,n
证券类型,word,固定收入证券,117,n
证券类型,word,公司证券,117,n
证券类型,word,高级证券,117,n
证券类型,word,货币证券,117,n
证券类型,word,豁免证券,117,n
证券类型,word,混合型证券,117,n
证券类型,word,合订证券,117,n
证券类型,word,金额证券,117,n
证券类型,word,寄存证券,117,n
证券类型,word,假证券,117,n
证券类型,word,记名证券,117,n
证券类型,word,价值证券,117,n
证券类型,word,金融机构证券,117,n
证券类型,word,金融证券,117,n
证券类型,word,可转换证券,117,n
证券类型,word,可交换证券,117,n
证券类型,word,可销售证券,117,n
证券类型,word,可赎回证券,117,n
证券类型,word,绿色证券,117,n
证券类型,word,流通证券,117,n
证券类型,word,门槛证券,117,n
证券类型,word,免税证券,117,n
证券类型,word,逆向浮动利率证券,117,n
证券类型,word,拍卖利率证券,117,n
证券类型,word,证据证券,117,n
证券类型,word,切块抵押贷款证券,117,n
证券类型,word,权益性证券,117,n
证券类型,word,融资融券标的证券,117,n
证券类型,word,上市证券,117,n
证券类型,word,商品证券,117,n
证券类型,word,设权证券,117,n
证券类型,word,所有权证券,117,n
证券类型,word,债权证券,117,n
证券类型,word,适销证券,117,n
证券类型,word,受益证券,117,n
证券类型,word,实物券式证券,117,n
证券类型,word,手机证券,117,n
证券类型,word,商业地产抵押贷款支持证券,117,n
证券类型,word,碳汇券,117,n
证券类型,word,无价证券,117,n
证券类型,word,无风险证券,117,n
证券类型,word,无因证券,117,n
证券类型,word,文义证券,117,n
证券类型,word,完全有价证券,117,n
证券类型,word,物权证券,117,n
证券类型,word,无抵押证券,117,n
证券类型,word,无记名证券,117,n
证券类型,word,未登记证券,117,n
证券类型,word,问题证券,117,n
证券类型,word,无纸化证券,117,n
证券类型,word,项目抵押证券,117,n
证券类型,word,有价证券,117,n
证券类型,word,衍生证券,117,n
证券类型,word,约定购回式证券交易,117,n
证券类型,word,转手证券,117,n
证券类型,word,转付证券,117,n
证券类型,word,资产剥离证券,117,n
证券类型,word,资本证券,117,n
证券类型,word,自营证券,117,n
证券类型,word,证权证券,117,n
证券类型,word,资产担保证券,117,n
证券类型,word,资产抵押证券,117,n
证券类型,word,资格证券,117,n
证券类型,word,债务性证券,117,n
证券类型,word,指示证券,117,n
证券类型,word,证券投资基金券,117,n
证券类型,word,中长期证券,117,n
证券类型,word,政府证券,117,n
证券类型,word,直接证券,117,n
证券类型,word,次级证券,117,n
证券类型,word,投资基金证券,117,n
证券类型,word,住宅证券,117,n
证券类型,word,债券性证券,117,n
证券类型,word,直接融资证券,117,n
证券类型,word,状态证券,117,n
证券类型,word,住宅地产抵押贷款支持证券,117,n
证券类型,word,有因证券,117,n
证券投资,categories,证券投资方法,117,n
证券投资,word,证券投资,117,n
证券投资,word,变动收益证券投资,117,n
证券投资,word,长期证券投资,117,n
证券投资,word,对外证券投资,117,n
证券投资,word,固定收益证券投资,117,n
证券投资,word,金融证券投资,117,n
证券投资,word,企业证券投资,117,n
证券投资,word,《人民币合格境外机构投资者境内证券投资试点办法》,117,n
证券投资,word,私募证券投资基金,117,n
证券投资,word,涉外证券投资,117,n
证券投资,word,商业银行证券投资,117,n
证券投资,word,证券投资基金,117,n
证券投资,word,证券投资人,117,n
证券投资,word,证券投资信用管理,117,n
证券投资,word,证券投资基金投资人,117,n
证券投资,word,证券投资组合管理,117,n
证券投资,word,证券投资信托,117,n
证券投资,word,《中华人民共和国证券投资基金法》,117,n
证券投资,word,证券投资策略,117,n
证券投资,word,证券投资风险,117,n
证券投资,word,证券投资收益率,117,n
证券投资,word,证券投资分析,117,n
证券投资,word,证券投资基金账户,117,n
证券投资,word,证券投资收益,117,n
证券投资,word,证券投资咨询业务,117,n
证券投资,word,证券投资基金券,117,n
证券投资,word,证券投资政策,117,n
证券投资,word,证券投资学,117,n
证券投资,word,证券投资基金收入,117,n
证券投资,word,证券投资基金利润,117,n
证券投资,word,证券投资基金代理业务,117,n
证券投资,word,证券投资基金发行,117,n
证券投资,word,证券投资客体,117,n
证券投资,word,政府证券投资,117,n
证券术语,word,路演,117,n
证券术语,word,连续交易操纵,117,n
证券术语,word,联合操纵(证券),117,n
证券术语,word,联合帐户,117,n
证券术语,word,连续市场,117,n
证券术语,word,临时披露,117,n
证券术语,word,联手交易,117,n
证券术语,word,零数委托,117,n
证券术语,word,例行日交割,117,n
证券术语,word,零股交易商,117,n
证券术语,word,量化对冲,117,n
证券术语,word,两融余额,117,n
证券术语,word,类别选择策略,117,n
证券术语,word,累股合约,117,n
证券术语,word,买入返售证券,117,n
证券术语,word,卖出回购证券,117,n
证券术语,word,卖出回购证券款,117,n
证券术语,word,面额证券公司,117,n
证券术语,word,买入开仓,117,n
证券术语,word,美式抵押,117,n
证券术语,word,内幕交易,117,n
证券术语,word,拟上市公司,117,n
证券术语,word,内幕信息,117,n
证券术语,word,内幕人员,117,n
证券术语,word,逆回购协议,117,n
证券术语,word,票面价值,117,n
证券术语,word,普通交割,117,n
证券术语,word,平仓线,117,n
证券术语,word,抢先交易操纵,117,n
证券术语,word,汽车贷款证券化,117,n
证券术语,word,全额包销,117,n
证券术语,word,全额结算,117,n
证券术语,word,其他证券服务机构,117,n
证券术语,word,定额包销,117,n
证券术语,word,清算交割,117,n
证券术语,word,其他证券业务,117,n
证券术语,word,权利证券化,117,n
证券术语,word,起始保证金,117,n
证券术语,word,超额保证金,117,n
证券术语,word,全额交割,117,n
证券术语,word,权益保证金,117,n
证券术语,word,券商佣金,117,n
证券术语,word,券商定向资产管理业务,117,n
证券术语,word,券商资管,117,n
证券术语,word,券商危机,117,n
证券术语,word,券商自营盘,117,n
证券术语,word,企业资产证券化,117,n
证券术语,word,欺诈发行,117,n
证券术语,word,融资融券,117,n
证券术语,word,弱型效率市场,117,n
证券术语,word,融资现金流,117,n
证券术语,word,日内交易员,117,n
证券术语,word,融券,117,n
证券术语,word,融券专用证券账户,117,n
证券术语,word,融券保证金比例,117,n
证券术语,word,融资保证金比例,117,n
证券术语,word,融资证券化,117,n
证券术语,word,融券余额,117,n
证券术语,word,融券卖出,117,n
证券术语,word,私募,117,n
证券术语,word,上市公司,117,n
证券术语,word,特殊目的实体,117,n
证券术语,word,上市公告书,117,n
证券术语,word,上市公司收购,117,n
证券术语,word,授权帐户,117,n
证券术语,word,事件风险,117,n
证券术语,word,商业抵押担保证券,117,n
证券术语,word,收入型证券组合,117,n
证券术语,word,受要约人,117,n
证券术语,word,双边净额结算,117,n
证券术语,word,商业性金融机构,117,n
证券术语,word,上市推荐人,117,n
证券术语,word,算法交易,117,n
证券术语,word,授权委托,117,n
证券术语,word,涉外证券,117,n
证券术语,word,收市价,117,n
证券术语,word,随市委托,117,n
证券术语,word,证券市场微观结构,117,n
证券术语,word,随行市价,117,n
证券术语,word,收入和增长混合型证券组合,117,n
证券术语,word,市价委托指令,117,n
证券术语,word,三级清算,117,n
证券术语,word,时间优先原则,117,n
证券术语,word,寿险证券化,117,n
证券术语,word,上市公司季度报告,117,n
证券术语,word,上市公司临时报告,117,n
证券术语,word,食利者,117,n
证券术语,word,市场情绪,117,n
证券术语,word,市场主力,117,n
证券术语,word,市场指数化,117,n
证券术语,word,收益凭证,117,n
证券术语,word,商标权证券化,117,n
证券术语,word,深港通,117,n
证券术语,word,商品证券化,117,n
证券术语,word,三级清算模式,117,n
证券术语,word,特雷诺指数,117,n
证券术语,word,投资公司,117,n
证券术语,word,投降式抛售,117,n
证券术语,word,投机者,117,n
证券术语,word,套牢,117,n
证券术语,word,特殊风险,117,n
证券术语,word,退市,117,n
证券术语,word,投资性现金流,117,n
证券术语,word,投资性金融机构,117,n
证券术语,word,特定价格操纵,117,n
证券术语,word,特定时段交易操纵,117,n
证券术语,word,提存公证,117,n
证券术语,word,透支交易,117,n
证券术语,word,套利成本,117,n
证券术语,word,停市,117,n
证券术语,word,特别处理,117,n
证券术语,word,投资公司股,117,n
证券术语,word,特约日交割,117,n
证券术语,word,推销发售,117,n
证券术语,word,投资时间策略,117,n
证券术语,word,特种经纪人,117,n
证券术语,word,特别席位,117,n
证券术语,word,凸曲度,117,n
证券术语,word,拖拉机帐户,117,n
证券术语,word,退市制度,117,n
证券术语,word,网络证券,117,n
证券术语,word,维持担保比例,117,n
证券术语,word,微观对冲,117,n
证券术语,word,委托人,117,n
证券术语,word,委托指令,117,n
证券术语,word,违规交易操作,117,n
证券术语,word,委托优先原则,117,n
证券术语,word,完全授权委托,117,n
证券术语,word,尾市交易操纵,117,n
证券术语,word,危机券商,117,n
证券术语,word,网下打新,117,n
证券术语,word,无量跌停,117,n
证券术语,word,询价交易方式,117,n
证券术语,word,限价定单,117,n
证券术语,word,洗售,117,n
证券术语,word,XBRL,117,n
证券术语,word,虚假申报操纵,117,n
证券术语,word,信用卡债权证券化,117,n
